domain,dimension,group,indicator,date,populationTotal,GNIperCap,value
social,equality,Bottom-40,racialInequality,2005,2553227674.0,3189.177972567319,
social,equality,Bottom-40,racialInequality,2006,2603053759.0,3364.5960676655677,
social,equality,Bottom-40,racialInequality,2007,2653009084.0,3535.268866028447,
social,equality,Bottom-40,racialInequality,2008,2702827948.0,3610.051122942907,
social,equality,Bottom-40,racialInequality,2009,2753383258.0,3750.927113346384,
social,equality,Bottom-40,racialInequality,2010,2805146425.0,3922.798971156696,
social,equality,Bottom-40,racialInequality,2011,2857666970.0,4090.707047397761,
social,equality,Bottom-40,racialInequality,2012,2909842581.0,4186.235956477863,
social,equality,Bottom-40,racialInequality,2013,2960816829.0,4332.8059941810725,
social,equality,Bottom-40,racialInequality,2014,3011628425.0,4535.02554695132,
social,equality,Bottom-40,racialInequality,2015,3062875450.0,4735.119735734198,
social,equality,Bottom-40,racialInequality,2016,3115693132.0,4915.240337794042,
social,equality,Bottom-40,racialInequality,2017,3169850445.0,5120.5307683583815,
social,equality,Bottom-40,racialInequality,2018,3224035582.0,5321.156386454672,
social,equality,Bottom-40,racialInequality,2019,3278266405.0,5452.071848500109,
social,equality,Bottom-40,racialInequality,2020,3332830632.0,5153.378626392607,
social,equality,Bottom-40,racialInequality,2021,3385613874.0,5387.598022097538,
social,equality,Bottom-40,racialInequality,2022,3436973883.0,5636.707215304104,
social,equality,Middle-40,racialInequality,2000,2764556454.0,7695.08149234658,
social,equality,Middle-40,racialInequality,2001,2788501047.0,7904.465838239397,
social,equality,Middle-40,racialInequality,2002,2811253682.0,8170.0205398361695,
social,equality,Middle-40,racialInequality,2003,2833550634.0,8531.011531184711,
social,equality,Middle-40,racialInequality,2004,2856233227.0,9076.106136827244,
social,equality,Middle-40,racialInequality,2005,2879084923.0,9585.718442984766,
social,equality,Middle-40,racialInequality,2006,2901822819.0,10285.672133265622,
social,equality,Middle-40,racialInequality,2007,2924677305.0,11087.33898762926,
social,equality,Middle-40,racialInequality,2008,2948552268.0,11620.35087626308,
social,equality,Middle-40,racialInequality,2009,2973504405.0,11629.154565908282,
social,equality,Middle-40,racialInequality,2010,2998779245.0,12302.42109379772,
social,equality,Middle-40,racialInequality,2011,3024019897.0,12868.278255659492,
social,equality,Middle-40,racialInequality,2012,3050651475.0,13417.698398778912,
social,equality,Middle-40,racialInequality,2013,3078950711.0,13859.397659636572,
social,equality,Middle-40,racialInequality,2014,3107606734.0,14318.201888567874,
social,equality,Middle-40,racialInequality,2015,3135241667.0,14683.05734184212,
social,equality,Middle-40,racialInequality,2016,3160549377.0,15092.793385288833,
social,equality,Middle-40,racialInequality,2017,3184429538.0,15687.46658668792,
social,equality,Middle-40,racialInequality,2018,3206072216.0,16212.60562721217,
social,equality,Middle-40,racialInequality,2019,3224884083.0,16682.45390031754,
social,equality,Middle-40,racialInequality,2020,3240482913.0,16363.106164095452,
social,equality,Middle-40,racialInequality,2021,3251795583.0,17387.871564397792,
social,equality,Middle-40,racialInequality,2022,3260995320.0,17881.546481055004,
social,equality,Top-20,racialInequality,2000,918346162.0,42873.61998355648,
social,equality,Top-20,racialInequality,2001,924765707.0,43200.33176231356,
social,equality,Top-20,racialInequality,2002,931340408.0,43422.76084548271,
